 -0.094354  -2.680152  -5.842025
  0.895596  -2.680152  -5.842025
 -0.589328  -2.185177  -5.842025
  0.400621  -2.185177  -5.842025
  1.390571  -2.185177  -5.842025
 -1.084303  -1.690202  -5.842025
 -0.094354  -1.690202  -5.842025
  0.895596  -1.690202  -5.842025
 -1.579278  -1.195227  -5.842025
 -0.589328  -1.195227  -5.842025
  0.400621  -1.195227  -5.842025
  1.390571  -1.195227  -5.842025
 -1.084303  -0.700253  -5.842025
 -0.094354  -0.700253  -5.842025
  0.895596  -0.700253  -5.842025
 -1.579278  -0.205278  -5.842025
 -0.589328  -0.205278  -5.842025
  0.400621  -0.205278  -5.842025
  1.390571  -0.205278  -5.842025
 -1.084303   0.289697  -5.842025
 -0.094354   0.289697  -5.842025
  0.895596   0.289697  -5.842025
 -1.579278   0.784672  -5.842025
 -0.589328   0.784672  -5.842025
  0.400621   0.784672  -5.842025
  1.390571   0.784672  -5.842025
 -1.084303   1.279646  -5.842025
 -0.094354   1.279646  -5.842025
  0.895596   1.279646  -5.842025
  0.400621  -3.670101  -5.347050
 -1.084303  -3.175126  -5.347050
 -0.094354  -3.175126  -5.347050
  0.895596  -3.175126  -5.347050
  1.885545  -3.175126  -5.347050
 -1.579278  -2.680152  -5.347050
 -0.589328  -2.680152  -5.347050
  0.400621  -2.680152  -5.347050
  1.390571  -2.680152  -5.347050
  2.380520  -2.680152  -5.347050
 -1.084303  -2.185177  -5.347050
 -0.094354  -2.185177  -5.347050
  0.895596  -2.185177  -5.347050
  1.885545  -2.185177  -5.347050
 -1.579278  -1.690202  -5.347050
 -0.589328  -1.690202  -5.347050
  0.400621  -1.690202  -5.347050
  1.390571  -1.690202  -5.347050
  2.380520  -1.690202  -5.347050
 -2.074253  -1.195227  -5.347050
 -1.084303  -1.195227  -5.347050
 -0.094354  -1.195227  -5.347050
  0.895596  -1.195227  -5.347050
  1.885545  -1.195227  -5.347050
 -2.569227  -0.700253  -5.347050
 -1.579278  -0.700253  -5.347050
 -0.589328  -0.700253  -5.347050
  0.400621  -0.700253  -5.347050
  1.390571  -0.700253  -5.347050
  2.380520  -0.700253  -5.347050
 -2.074253  -0.205278  -5.347050
 -1.084303  -0.205278  -5.347050
 -0.094354  -0.205278  -5.347050
  0.895596  -0.205278  -5.347050
  1.885545  -0.205278  -5.347050
 -2.569227   0.289697  -5.347050
 -1.579278   0.289697  -5.347050
 -0.589328   0.289697  -5.347050
  0.400621   0.289697  -5.347050
  1.390571   0.289697  -5.347050
  2.380520   0.289697  -5.347050
 -2.074253   0.784672  -5.347050
 -1.084303   0.784672  -5.347050
 -0.094354   0.784672  -5.347050
  0.895596   0.784672  -5.347050
  1.885545   0.784672  -5.347050
 -1.579278   1.279646  -5.347050
 -0.589328   1.279646  -5.347050
  0.400621   1.279646  -5.347050
  1.390571   1.279646  -5.347050
 -1.084303   1.774621  -5.347050
 -0.094354   1.774621  -5.347050
  0.895596   1.774621  -5.347050
 -0.589328   2.269596  -5.347050
  0.400621   2.269596  -5.347050
 -0.589328  -4.165076  -4.852076
  0.400621  -4.165076  -4.852076
  1.390571  -4.165076  -4.852076
 -1.084303  -3.670101  -4.852076
 -0.094354  -3.670101  -4.852076
  0.895596  -3.670101  -4.852076
  1.885545  -3.670101  -4.852076
 -1.579278  -3.175126  -4.852076
 -0.589328  -3.175126  -4.852076
  0.400621  -3.175126  -4.852076
  1.390571  -3.175126  -4.852076
  2.380520  -3.175126  -4.852076
 -2.074253  -2.680152  -4.852076
 -1.084303  -2.680152  -4.852076
 -0.094354  -2.680152  -4.852076
  0.895596  -2.680152  -4.852076
  1.885545  -2.680152  -4.852076
  2.875495  -2.680152  -4.852076
 -2.569227  -2.185177  -4.852076
 -1.579278  -2.185177  -4.852076
 -0.589328  -2.185177  -4.852076
  0.400621  -2.185177  -4.852076
  1.390571  -2.185177  -4.852076
  2.380520  -2.185177  -4.852076
 -2.074253  -1.690202  -4.852076
