  1.209621  -2.031126  -3.516025
  2.199571  -2.031126  -3.516025
  3.189520  -2.031126  -3.516025
  4.179470  -2.031126  -3.516025
  0.714646  -1.536151  -3.516025
  1.704596  -1.536151  -3.516025
  2.694545  -1.536151  -3.516025
  3.684495  -1.536151  -3.516025
  4.674444  -1.536151  -3.516025
  1.209621  -1.041177  -3.516025
  2.199571  -1.041177  -3.516025
  3.189520  -1.041177  -3.516025
  4.179470  -1.041177  -3.516025
  0.714646  -0.546202  -3.516025
  1.704596  -0.546202  -3.516025
  2.694545  -0.546202  -3.516025
  3.684495  -0.546202  -3.516025
  4.674444  -0.546202  -3.516025
  1.209621  -0.051227  -3.516025
  2.199571  -0.051227  -3.516025
  3.189520  -0.051227  -3.516025
  4.179470  -0.051227  -3.516025
  1.704596   0.443748  -3.516025
  2.694545   0.443748  -3.516025
  3.684495   0.443748  -3.516025
  3.189520   0.938722  -3.516025
  0.714646  -3.021076  -3.021050
  1.704596  -3.021076  -3.021050
  2.694545  -3.021076  -3.021050
  3.684495  -3.021076  -3.021050
 -2.750177  -2.526101  -3.021050
  0.219672  -2.526101  -3.021050
  1.209621  -2.526101  -3.021050
  2.199571  -2.526101  -3.021050
  3.189520  -2.526101  -3.021050
  4.179470  -2.526101  -3.021050
 -3.245152  -2.031126  -3.021050
 -2.255202  -2.031126  -3.021050
 -0.275303  -2.031126  -3.021050
  0.714646  -2.031126  -3.021050
  1.704596  -2.031126  -3.021050
  2.694545  -2.031126  -3.021050
  3.684495  -2.031126  -3.021050
  4.674444  -2.031126  -3.021050
 -3.740126  -1.536151  -3.021050
 -2.750177  -1.536151  -3.021050
 -1.760227  -1.536151  -3.021050
  0.219672  -1.536151  -3.021050
  1.209621  -1.536151  -3.021050
  2.199571  -1.536151  -3.021050
  5.169419  -1.536151  -3.021050
 -4.235101  -1.041177  -3.021050
 -3.245152  -1.041177  -3.021050
 -2.255202  -1.041177  -3.021050
 -1.265253  -1.041177  -3.021050
 -0.275303  -1.041177  -3.021050
  0.714646  -1.041177  -3.021050
  1.704596  -1.041177  -3.021050
  4.674444  -1.041177  -3.021050
 -3.740126  -0.546202  -3.021050
 -2.750177  -0.546202  -3.021050
 -1.760227  -0.546202  -3.021050
  0.219672  -0.546202  -3.021050
  1.209621  -0.546202  -3.021050
  2.199571  -0.546202  -3.021050
  5.169419  -0.546202  -3.021050
 -3.245152  -0.051227  -3.021050
