 -2.405227   0.259621  -6.035025
 -1.415278   0.259621  -6.035025
 -0.425328   0.259621  -6.035025
 -1.910253   0.754596  -6.035025
 -0.920303   0.754596  -6.035025
  0.069646   0.754596  -6.035025
 -2.405227   1.249571  -6.035025
 -1.415278   1.249571  -6.035025
 -0.425328   1.249571  -6.035025
  0.564621   1.249571  -6.035025
 -2.900202   1.744545  -6.035025
 -1.910253   1.744545  -6.035025
 -0.920303   1.744545  -6.035025
  0.069646   1.744545  -6.035025
 -2.405227   2.239520  -6.035025
 -1.415278   2.239520  -6.035025
 -0.425328   2.239520  -6.035025
  0.564621   2.239520  -6.035025
 -1.910253   2.734495  -6.035025
 -0.920303   2.734495  -6.035025
  0.069646   2.734495  -6.035025
  1.059596   2.734495  -6.035025
 -1.415278   3.229470  -6.035025
 -0.425328   3.229470  -6.035025
  0.564621   3.229470  -6.035025
 -1.910253  -0.730328  -5.540051
 -0.920303  -0.730328  -5.540051
 -2.405227  -0.235354  -5.540051
 -1.415278  -0.235354  -5.540051
 -0.425328  -0.235354  -5.540051
  0.564621  -0.235354  -5.540051
 -2.900202   0.259621  -5.540051
 -1.910253   0.259621  -5.540051
 -0.920303   0.259621  -5.540051
  0.069646   0.259621  -5.540051
 -3.395177   0.754596  -5.540051
 -2.405227   0.754596  -5.540051
 -1.415278   0.754596  -5.540051
 -0.425328   0.754596  -5.540051
  0.564621   0.754596  -5.540051
 -2.900202   1.249571  -5.540051
 -1.910253   1.249571  -5.540051
 -0.920303   1.249571  -5.540051
  0.069646   1.249571  -5.540051
  1.059596   1.249571  -5.540051
 -3.395177   1.744545  -5.540051
 -2.405227   1.744545  -5.540051
 -1.415278   1.744545  -5.540051
 -0.425328   1.744545  -5.540051
  0.564621   1.744545  -5.540051
  1.554571   1.744545  -5.540051
 -2.900202   2.239520  -5.540051
 -1.910253   2.239520  -5.540051
 -0.920303   2.239520  -5.540051
  0.069646   2.239520  -5.540051
  1.059596   2.239520  -5.540051
  2.049545   2.239520  -5.540051
 -3.395177   2.734495  -5.540051
 -2.405227   2.734495  -5.540051
 -1.415278   2.734495  -5.540051
 -0.425328   2.734495  -5.540051
  0.564621   2.734495  -5.540051
  1.554571   2.734495  -5.540051
 -2.900202   3.229470  -5.540051
 -1.910253   3.229470  -5.540051
 -0.920303   3.229470  -5.540051
  0.069646   3.229470  -5.540051
  1.059596   3.229470  -5.540051
  2.049545   3.229470  -5.540051
 -2.405227   3.724444  -5.540051
 -1.415278   3.724444  -5.540051
 -0.425328   3.724444  -5.540051
  0.564621   3.724444  -5.540051
  1.554571   3.724444  -5.540051
 -1.910253   4.219419  -5.540051
 -0.920303   4.219419  -5.540051
  0.069646   4.219419  -5.540051
  1.059596   4.219419  -5.540051
 -1.910253  -1.225303  -5.045076
 -0.920303  -1.225303  -5.045076
 -2.405227  -0.730328  -5.045076
 -1.415278  -0.730328  -5.045076
 -0.425328  -0.730328  -5.045076
  0.564621  -0.730328  -5.045076
 -2.900202  -0.235354  -5.045076
 -1.910253  -0.235354  -5.045076
 -0.920303  -0.235354  -5.045076
  0.069646  -0.235354  -5.045076
  1.059596  -0.235354  -5.045076
 -3.395177   0.259621  -5.045076
 -2.405227   0.259621  -5.045076
 -1.415278   0.259621  -5.045076
 -0.425328   0.259621  -5.045076
  0.564621   0.259621  -5.045076
  1.554571   0.259621  -5.045076
 -3.890151   0.754596  -5.045076
 -2.900202   0.754596  -5.045076
 -1.910253   0.754596  -5.045076
 -0.920303   0.754596  -5.045076
  0.069646   0.754596  -5.045076
  1.059596   0.754596  -5.045076
  2.049545   0.754596  -5.045076
 -3.395177   1.249571  -5.045076
 -2.405227   1.249571  -5.045076
 -1.415278   1.249571  -5.045076
 -0.425328   1.249571  -5.045076
  0.564621   1.249571  -5.045076
  1.554571   1.249571  -5.045076
  2.544520   1.249571  -5.045076
 -3.890151   1.744545  -5.045076
 -2.900202   1.744545  -5.045076
 -1.910253   1.744545  -5.045076
 -0.920303   1.744545  -5.045076
  0.069646   1.744545  -5.045076
  1.059596   1.744545  -5.045076
  2.049545   1.744545  -5.045076
 -3.395177   2.239520  -5.045076
 -2.405227   2.239520  -5.045076
 -1.415278   2.239520  -5.045076
 -0.425328   2.239520  -5.045076
  0.564621   2.239520  -5.045076
  1.554571   2.239520  -5.045076
  2.544520   2.239520  -5.045076
 -3.890151   2.734495  -5.045076
 -2.900202   2.734495  -5.045076
