
Host: sophon

Timers On : Sun Nov 25 20:56:22 2018
Timers Off: Sun Nov 25 20:57:03 2018

Wall Time:       40.46 seconds

JK: (A|mn)                  :      2.217u      0.017s      1.340w      1 calls
JK: (A|Q)^-1/2              :      0.617u      0.000s      0.375w      1 calls
JK: (Q|mn)                  :      0.733u      0.000s      0.442w      1 calls
HF: Form H                  :      0.000u      0.000s      0.008w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.003w      1 calls
HF: Guess                   :      0.183u      0.000s      0.101w      1 calls
SAD Guess                   :      0.167u      0.000s      0.099w      1 calls
HF: Form G                  :      3.800u      0.267s      2.434w     11 calls
JK: D                       :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     11 calls
JK: JK                      :      3.800u      0.267s      2.432w     11 calls
JK: J                       :      0.200u      0.033s      0.151w     11 calls
JK: J1                      :      0.083u      0.033s      0.073w     11 calls
JK: J2                      :      0.117u      0.000s      0.077w     11 calls
JK: K                       :      3.433u      0.017s      2.108w     11 calls
JK: K1                      :      2.683u      0.017s      1.639w     11 calls
JK: K2                      :      0.750u      0.000s      0.469w     11 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     11 calls
HF: Form F                  :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                    :      0.000u      0.017s      0.018w     11 calls
DIISManager::add_entry      :      0.000u      0.000s      0.002w     10 calls
DIISManager::extrapolate    :      0.000u      0.000s      0.006w      9 calls
bMatrix setup               :      0.000u      0.000s      0.003w      9 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      9 calls
New vector                  :      0.000u      0.000s      0.003w      9 calls
HF: Form C                  :      0.067u      0.000s      0.032w     11 calls
HF: Form D                  :      0.000u      0.000s      0.000w     11 calls

-----------------------------------------------------------
JK: (A|mn)                  :      2.217u      0.017s      1.340w      1 calls
JK: (A|Q)^-1/2              :      0.617u      0.000s      0.375w      1 calls
JK: (Q|mn)                  :      0.733u      0.000s      0.442w      1 calls
HF: Form H                  :      0.000u      0.000s      0.008w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.003w      1 calls
HF: Guess                   :      0.183u      0.000s      0.101w      1 calls
| SAD Guess                 :      0.167u      0.000s      0.099w      1 calls
HF: Form G                  :      3.800u      0.267s      2.434w     11 calls
| JK: D                     :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     11 calls
| JK: JK                    :      3.800u      0.267s      2.432w     11 calls
| | JK: J                   :      0.200u      0.033s      0.151w     11 calls
| | | JK: J1                :      0.083u      0.033s      0.073w     11 calls
| | | JK: J2                :      0.117u      0.000s      0.077w     11 calls
| | JK: K                   :      3.433u      0.017s      2.108w     11 calls
| | | JK: K1                :      2.683u      0.017s      1.639w     11 calls
| | | JK: K2                :      0.750u      0.000s      0.469w     11 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     11 calls
HF: Form F                  :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                    :      0.000u      0.017s      0.018w     11 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.002w     10 calls
| DIISManager::extrapolate  :      0.000u      0.000s      0.006w      9 calls
| | bMatrix setup           :      0.000u      0.000s      0.003w      9 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.000w      9 calls
| | New vector              :      0.000u      0.000s      0.003w      9 calls
HF: Form C                  :      0.067u      0.000s      0.032w     11 calls
HF: Form D                  :      0.000u      0.000s      0.000w     11 calls

***********************************************************
