    0.0028047071     0.0045714153     0.0095558291
    0.0001225500     0.0050010544     0.0097762222
    0.0043040554     0.0031432796     0.0095312337
    0.0017073310     0.0037896312     0.0110311394
   -0.0010019901     0.0041201652     0.0101383499
    0.0034543525     0.0021889577     0.0110206734
    0.0004567845     0.0027580829     0.0114146091
   -0.0016688680     0.0033817724     0.0097019610
    0.0047757965     0.0007463511     0.0098199233
    0.0022807009     0.0011583702     0.0114635562
   -0.0003665464     0.0020615536     0.0107691951
    0.0038694542    -0.0001511201     0.0103155707
    0.0013668088     0.0006212241     0.0108945447
   -0.0004701737     0.0021520123     0.0099379083
   -0.0017390522     0.0038087622     0.0089857709
    0.0011729570     0.0009056521     0.0101508043
   -0.0001384928     0.0029681623     0.0099589879
   -0.0019385693     0.0046883937     0.0098145493
    0.0027968174    -0.0002146922     0.0097031121
    0.0015944893     0.0017619667     0.0103405360
   -0.0000286535     0.0038702694     0.0113358584
   -0.0027664498     0.0050662894     0.0113799401
   -0.0050825713     0.0048813456     0.0095034390
    0.0031460780     0.0004188261     0.0101102518
    0.0019626032     0.0024142827     0.0119880412
   -0.0007578623     0.0039353968     0.0135862712
   -0.0042312550     0.0042620199     0.0127257743
    0.0043030857    -0.0008437966     0.0092915048
    0.0035839573     0.0006468069     0.0116861238
    0.0014880425     0.0020225811     0.0144848326
   -0.0024469269     0.0026412818     0.0153186761
   -0.0057690548     0.0024435149     0.0127954515
    0.0046352637    -0.0010192218     0.0105803343
    0.0033386376    -0.0001479633     0.0138928495
   -0.0001353718     0.0003387262     0.0163111806
   -0.0044217313     0.0004607430     0.0152363653
   -0.0066873923     0.0004571986     0.0114581613
    0.0044686888    -0.0020033490     0.0122081068
    0.0019823628    -0.0019597003     0.0154462884
   -0.0023169044    -0.0019272616     0.0161402008
   -0.0057644412    -0.0015598650     0.0133561195
    0.0033992495    -0.0036574940     0.0132972059
   -0.0000992972    -0.0040173682     0.0152467937
   -0.0040488822    -0.0037110261     0.0140566857
    0.0016232593    -0.0053240834     0.0131014851
   -0.0020091573    -0.0054169235     0.0133613382
    0.0036201559     0.0065743842     0.0072132339
    0.0011418410     0.0075604655     0.0081621216
   -0.0012460403     0.0071936246     0.0073095887
   -0.0032215351     0.0031693478     0.0026184112
   -0.0028653567     0.0024772512     0.0019566552
    0.0052218745     0.0054491840     0.0076588086
    0.0030527619     0.0070207632     0.0100601011
   -0.0003860567     0.0074403313     0.0101182128
   -0.0024799575     0.0066077602     0.0080670893
   -0.0038234585     0.0036764099     0.0033819461
   -0.0034127435     0.0027602799     0.0022542617
   -0.0028778895     0.0022294106     0.0017376409
    0.0052078869     0.0054174815     0.0107556819
    0.0015704835     0.0065392111     0.0127716762
   -0.0021012314     0.0064176128     0.0110866992
   -0.0032805946     0.0056760527     0.0082301443
   -0.0041363529     0.0032355291     0.0027792731
   -0.0033875690     0.0025067875     0.0018092054
   -0.0028395962     0.0021244668     0.0015896935
    0.0067361876     0.0033618046     0.0099193776
    0.0041881847     0.0044449916     0.0137763544
   -0.0005168447     0.0050576639     0.0140895952
   -0.0032042650     0.0050066111     0.0107479380
   -0.0036592119     0.0048597676     0.0080326008
   -0.0044145236     0.0045476173     0.0061193364
   -0.0047960505     0.0038731147     0.0037963336
   -0.0041405486     0.0031039686     0.0020615490
   -0.0032616570     0.0025241420     0.0015609943
    0.0072415089     0.0016148141     0.0081613847
    0.0062862206     0.0020533473     0.0125573478
    0.0021879572     0.0026469283     0.0153353705
   -0.0021456692     0.0033386669     0.0132997805
   -0.0033732638     0.0040699983     0.0097107895
   -0.0040030762     0.0045532856     0.0075702512
   -0.0049904310     0.0045035671     0.0052677985
   -0.0049128935     0.0040325917     0.0029262303
   -0.0039829696     0.0033314426     0.0017473726
