   -0.0007266089    -0.0027599923    -0.0003292448
    0.0003599115    -0.0032517316    -0.0007034776
   -0.0013304123    -0.0026270869    -0.0003732355
   -0.0004975065    -0.0032386740    -0.0015085821
    0.0009924758    -0.0033696826    -0.0014035872
   -0.0016817326    -0.0025018000    -0.0002287086
   -0.0013302804    -0.0030670362    -0.0017259687
    0.0002506859    -0.0032305844    -0.0025991259
    0.0015675959    -0.0030472897    -0.0016581038
   -0.0018566163    -0.0023913726    -0.0001242968
   -0.0018987213    -0.0029765866    -0.0016210083
   -0.0006391719    -0.0030349524    -0.0031337948
    0.0011937551    -0.0027474065    -0.0029858980
   -0.0022898023    -0.0028908822    -0.0015415142
   -0.0013804826    -0.0030335099    -0.0033174602
    0.0005618087    -0.0025142510    -0.0038485624
    0.0017897504    -0.0021193038    -0.0026868553
   -0.0025717315    -0.0025881140    -0.0014925213
   -0.0020577898    -0.0029790977    -0.0035275448
   -0.0000944092    -0.0024976218    -0.0045372326
    0.0015855661    -0.0017895867    -0.0036606891
   -0.0026994679    -0.0025085834    -0.0035615738
   -0.0008854745    -0.0023134342    -0.0052718009
    0.0012707306    -0.0015536850    -0.0046634947
   -0.0018612905    -0.0015958884    -0.0055304025
    0.0006748367    -0.0010630591    -0.0057032396
   -0.0003413021    -0.0001482847    -0.0061217595
   -0.0008674138    -0.0019411362     0.0010633012
   -0.0006728629    -0.0030115958     0.0003140964
    0.0006832516    -0.0038210072     0.0000877093
   -0.0010626525    -0.0017827191     0.0012514667
   -0.0015011338    -0.0028235787     0.0003389618
   -0.0005796883    -0.0040752617    -0.0010457622
    0.0015089514    -0.0044721314    -0.0007509711
   -0.0010685738    -0.0016976002     0.0013753611
   -0.0018967415    -0.0025872169     0.0006944444
   -0.0019366876    -0.0037923805    -0.0012973591
    0.0003169687    -0.0046420637    -0.0028281448
    0.0023553860    -0.0043851245    -0.0012168511
   -0.0019507895    -0.0024778200     0.0009802031
   -0.0026889173    -0.0034873198    -0.0007758169
   -0.0014087413    -0.0041847801    -0.0037039792
    0.0018132474    -0.0041384898    -0.0037677844
    0.0025946786    -0.0037587350    -0.0011437253
   -0.0019037602    -0.0023968347     0.0010265958
   -0.0029281983    -0.0034444457    -0.0002836231
   -0.0026083146    -0.0039657848    -0.0032223273
    0.0004177963    -0.0035006470    -0.0052272094
    0.0027354620    -0.0031398813    -0.0032595170
   -0.0030385750    -0.0033624828    -0.0001301187
   -0.0032602484    -0.0042525308    -0.0027892786
   -0.0008816690    -0.0035525114    -0.0053956629
    0.0021992356    -0.0024693730    -0.0047701913
    0.0027018120    -0.0023357998    -0.0023615649
   -0.0030652467    -0.0029716914    -0.0001790089
   -0.0039021287    -0.0042455435    -0.0027782572
   -0.0018833559    -0.0042041090    -0.0058828173
    0.0015429432    -0.0025125176    -0.0058229778
    0.0028488201    -0.0016828570    -0.0035367400
   -0.0043347954    -0.0034528404    -0.0026491083
   -0.0032582812    -0.0040890071    -0.0067502403
    0.0008931788    -0.0028285525    -0.0075342272
    0.0029580854    -0.0013608004    -0.0047841776
    0.0026420311    -0.0010697449    -0.0025261183
   -0.0041644070    -0.0022643727    -0.0020940647
   -0.0045504869    -0.0026707071    -0.0064595984
   -0.0005793723    -0.0020631861    -0.0094376521
    0.0029675717    -0.0009016467    -0.0066328289
    0.0030469712    -0.0004779981    -0.0033950845
   -0.0047268204    -0.0010932239    -0.0047503069
   -0.0026308938    -0.0001888543    -0.0091719907
    0.0020579307     0.0004536211    -0.0084536922
    0.0033134982     0.0003540505    -0.0045656711
   -0.0036521587     0.0011023968    -0.0066221752
    0.0000907604     0.0021654858    -0.0083635957
    0.0028776191     0.0016465284    -0.0056203368
   -0.0015280462     0.0028363484    -0.0062827722
    0.0015449473     0.0028497754    -0.0056441341
    0.0018248710    -0.0018023716     0.0046025489
    0.0000823541    -0.0010111116     0.0055571366
   -0.0006052378    -0.0017180608     0.0015353397
   -0.0003643137    -0.0029602309     0.0010248467
    0.0012627189    -0.0038836295     0.0012184156
    0.0015070128    -0.0026279598     0.0053110160
   -0.0007795317    -0.0019984028     0.0053823590
   -0.0007986055    -0.0014509884     0.0017945456
   -0.0013973345    -0.0027304069     0.0011099994
   -0.0003219247    -0.0045906017    -0.0000547702
    0.0022990152    -0.0052154035     0.0007874007
    0.0027839965    -0.0043994156     0.0035702033
    0.0007100757    -0.0035455701     0.0051309548
   -0.0014195744    -0.0028768382     0.0041360236
   -0.0007250440    -0.0013143916     0.0020135014
   -0.0018683863    -0.0023064338     0.0016771460
   -0.0023296150    -0.0044040476    -0.0003891811
    0.0006660764    -0.0064406724    -0.0021189453
    0.0034573081    -0.0059287858     0.0004009468
    0.0023577154    -0.0049093500     0.0033779724
   -0.0001272006    -0.0040980567     0.0038272727
   -0.0005881335    -0.0013178822     0.0020320101
   -0.0017637795    -0.0021062721     0.0021890396
   -0.0034636387    -0.0036867071     0.0005194139
   -0.0024775373    -0.0063083168    -0.0041507686
    0.0030072051    -0.0068461166    -0.0041525832
    0.0037886936    -0.0056011795     0.0003069339
    0.0014859243    -0.0048438607     0.0024013659
   -0.0005370257    -0.0039500012     0.0019621733
   -0.0015084734    -0.0021107118     0.0023077599
   -0.0034052905    -0.0033881113     0.0015805632
   -0.0048923996    -0.0050457471    -0.0030796050
    0.0002451968    -0.0060259744    -0.0086448460
    0.0046720522    -0.0052438397    -0.0038559112
    0.0030334216    -0.0047426613     0.0001691330
    0.0007458185    -0.0041803840     0.0010223549
   -0.0004499696    -0.0032221763     0.0003464014
   -0.0013483564    -0.0021174578     0.0021026056
   -0.0030628928    -0.0034103754     0.0019989032
   -0.0051013634    -0.0049091756    -0.0009718260
   -0.0033456452    -0.0044319026    -0.0081288603
    0.0038301819    -0.0034641479    -0.0079231268
    0.0041983003    -0.0037133018    -0.0023769251
    0.0020228118    -0.0037461232    -0.0002849190
    0.0004229084    -0.0031625660    -0.0001617469
   -0.0028207153    -0.0033502899     0.0018557379
   -0.0050696619    -0.0053451488    -0.0000560818
   -0.0044550293    -0.0056265850    -0.0055631394
    0.0013409013    -0.0025208710    -0.0086582160
    0.0044809181    -0.0021576416    -0.0045568702
    0.0030136325    -0.0027643950    -0.0016070425
    0.0013445457    -0.0027101837    -0.0007969600
    0.0004285987    -0.0021286566    -0.0008423557
   -0.0026849078    -0.0029820083     0.0013994342
   -0.0051713289    -0.0052175574    -0.0000189096
   -0.0056512591    -0.0073715934    -0.0054482629
    0.0000785193    -0.0047610631    -0.0088319590
    0.0041226397    -0.0016155857    -0.0058726230
    0.0036389998    -0.0016451853    -0.0026673370
    0.0021030340    -0.0019595607    -0.0014293507
    0.0010274946    -0.0017654123    -0.0010987758
   -0.0050058105    -0.0041177479    -0.0002979128
   -0.0074638298    -0.0068995510    -0.0059643437
   -0.0016059998    -0.0068371855    -0.0124061323
    0.0044907008    -0.0025630322    -0.0081865106
    0.0042667642    -0.0009561239    -0.0036354192
    0.0026951546    -0.0011194913    -0.0019182964
   -0.0043337971    -0.0026931550    -0.0003042282
   -0.0078210808    -0.0041522997    -0.0049048374
   -0.0056497214    -0.0047638772    -0.0151864783
    0.0044744254    -0.0023557649    -0.0134256821
    0.0054077863    -0.0004807150    -0.0054286090
    0.0033600962    -0.0003679754    -0.0023737136
   -0.0063602392    -0.0018542278    -0.0029749874
   -0.0080115172    -0.0006403984    -0.0114116766
    0.0008705127     0.0014330124    -0.0170544557
    0.0061843524     0.0011931707    -0.0085640661
    0.0042328113     0.0004973154    -0.0031635909
   -0.0045773311    -0.0008157761    -0.0015529321
   -0.0067866143     0.0009638640    -0.0061238969
   -0.0034972471     0.0045212824    -0.0130126443
    0.0043101074     0.0043682051    -0.0106120865
    0.0047596388     0.0019705799    -0.0043733752
   -0.0048062262     0.0009331994    -0.0030485646
   -0.0044388264     0.0040998250    -0.0071400734
    0.0007104692     0.0059895196    -0.0088152915
    0.0039246748     0.0038068643    -0.0051623024
   -0.0036451088     0.0027114307    -0.0036847731
   -0.0014119971     0.0050521630    -0.0055435467
    0.0019642344     0.0046972253    -0.0046693765
    0.0005717876     0.0012738770     0.0055359514
   -0.0014870482     0.0016457020     0.0051768166
    0.0002816878    -0.0017079815     0.0019156528
    0.0011431194    -0.0022954537     0.0021496529
    0.0021726879    -0.0001778966     0.0059856692
   -0.0002603338     0.0009770294     0.0070164662
   -0.0025900300     0.0007976138     0.0054977663
   -0.0002153737    -0.0014979276     0.0018402835
    0.0001225563    -0.0027026599     0.0015647481
    0.0020477512    -0.0033527231     0.0021991466
    0.0034450110    -0.0023929547     0.0050226893
    0.0017552963    -0.0008071734     0.0079489388
   -0.0016871756    -0.0001878766     0.0077478194
   -0.0033907625    -0.0005771911     0.0048133945
   -0.0004172057    -0.0010790224     0.0020470497
   -0.0009938216    -0.0024025389     0.0016240147
    0.0003774794    -0.0043407701     0.0009572377
    0.0034617914    -0.0048067460     0.0027367277
    0.0038057510    -0.0035152943     0.0068369781
    0.0003607864    -0.0023134566     0.0090154756
   -0.0029851644    -0.0019570556     0.0067978175
   -0.0033764959    -0.0018592702     0.0032440700
   -0.0002851299    -0.0007897453     0.0023202521
   -0.0015336312    -0.0017092463     0.0023113771
   -0.0020176414    -0.0043071655     0.0007417976
    0.0015689442    -0.0070472430    -0.0000863691
    0.0048828766    -0.0064572765     0.0035340707
    0.0029762154    -0.0050915644     0.0077887708
   -0.0013426993    -0.0041652924     0.0078447064
   -0.0032849395    -0.0033491836     0.0043485976
   -0.0000494726    -0.0007697356     0.0024198910
   -0.0012807390    -0.0012781370     0.0030804976
   -0.0036483125    -0.0032575243     0.0019618070
   -0.0027756972    -0.0084528488    -0.0025463486
    0.0044937537    -0.0097734450    -0.0018256670
    0.0052470273    -0.0074454112     0.0039306716
    0.0012602401    -0.0063578677     0.0066091503
   -0.0021942865    -0.0051245732     0.0047294201
   -0.0025323108    -0.0036793222     0.0016793980
    0.0000786071    -0.0008906567     0.0023038810
   -0.0007770322    -0.0013339759     0.0033336570
   -0.0033787675    -0.0025123662     0.0036154011
   -0.0076227778    -0.0069343062    -0.0020882625
    0.0006194404    -0.0135589498    -0.0114336784
    0.0074854650    -0.0092166462    -0.0024454753
    0.0039544036    -0.0073220888     0.0032428623
   -0.0001461114    -0.0063332439     0.0037105748
   -0.0018883694    -0.0047085911     0.0014750544
   -0.0013536088    -0.0031075819    -0.0001519454
   -0.0004954140    -0.0015382916     0.0030970445
   -0.0024205615    -0.0025634451     0.0042359512
   -0.0075627338    -0.0049841131     0.0015091273
   -0.0102682063    -0.0103626843    -0.0183805588
    0.0095430939    -0.0093798803    -0.0153533392
    0.0066966530    -0.0066143152    -0.0012559200
    0.0021634061    -0.0062347779     0.0015612054
   -0.0005893495    -0.0050600773     0.0008431668
   -0.0009737237    -0.0034776016    -0.0006124202
   -0.0004605890    -0.0016684308     0.0026636049
   -0.0017709902    -0.0027315845     0.0039828268
   -0.0058012095    -0.0048732412     0.0036613013
   -0.0119715964    -0.0060533294    -0.0078421911
    0.0019830058    -0.0013336268    -0.0275797698
    0.0093895069    -0.0034382810    -0.0071095200
    0.0041660710    -0.0048145722    -0.0007934042
    0.0010406861    -0.0045830199    -0.0001104372
   -0.0003046690    -0.0033684712    -0.0009181380
   -0.0000994257    -0.0021913829    -0.0013507744
   -0.0015646622    -0.0028351588     0.0032836871
   -0.0045895582    -0.0050237183     0.0043893629
   -0.0096331312    -0.0083150600    -0.0015791976
   -0.0052648908    -0.0020481891    -0.0153851618
    0.0079465468     0.0013701524    -0.0111697823
    0.0055577539    -0.0024563648    -0.0026917145
    0.0024310764    -0.0034438533    -0.0011434459
    0.0006697860    -0.0029243903    -0.0011309659
    0.0002132358    -0.0019488145    -0.0015010701
   -0.0016426955    -0.0026258876     0.0024749064
   -0.0040204287    -0.0050524349     0.0034873381
   -0.0098869954    -0.0102307112     0.0006456383
   -0.0058486508    -0.0115454204    -0.0117661172
    0.0052250120    -0.0014541482    -0.0102428505
    0.0060785766    -0.0005850550    -0.0037238855
